Unnamed: 0,date,user,id,retweet_count,like_count,tweet_location,tweet_content,Airline,airline_sentiment,airline_sentiment_confidence,latitude,longitude,Predicted_Sentiment,Sentiment_Confidence,Sentiment_Method
2410,2020-07-15 03:21:52+00:00,Mayachitraphoto,1.28324e+18,0,0,,"INDIA to USA flight journey during Covid 19 via VBM Vande Bharat Mission... https://t.co/LfiHXnrYud 
#VBM #VandeBharatMission #India2USA #INDIA #USA #TravelExperience #Vlog #Covid19 #Covid #RescueFlights #FlyingHome #AirIndia #Phase4 #TravelExperience #Phase4Experience",airindia,negative,1.0,21.19,81.28,Neutral,0.5404273152351379,ensemble
4256,2020-06-29 09:10:03+00:00,ar_abhishek,1.27753e+18,4,12,Kingdom of Bahrain,"ðªTo all fellow airlines - @airindiain @flyspicejet @IndiGo6E @airvistara @AirAsia @goairlinesindia 

""ð«ð#APNAA #TIME #AAYEGAð«ððª"" 

Sincerely yours,
@jetairways2020 
@jetairways 

@AAI_Official @HardeepSPuri @flytoBhopal #jetairways 

https://t.co/vKwmiKcIYF https://t.co/SntRVpbBHZ",airindia,negative,1.0,14.4667,78.8167,Neutral,0.4488088846206665,ensemble
2687,2020-07-12 01:02:35+00:00,Ams_mumbai,1.28212e+18,0,0,Mumbai,@flyspicejet PNR no. II63RE ; NF28180267397878 This ticket has been cancelled due to Covid19. I DONOT WANT SHELL CREDIT AS I WILL NOT TRAVEL BY AIR IN NEXT 1 YEAR. KINDLY REFUND MY 100% MONEY ON MY CREDIT CARD #spicejet #MakeMyTrip,spicejet,negative,1.0,10.8269,78.6928,Negative,0.5334263205528259,ensemble
4666,2020-06-26 02:56:12+00:00,mchaurasiya08,1.27635e+18,14,11,"Loni, Ghaziabad","If #SpiceJet respect #sainik they must apologise for their misbehave and refund the same. @rajnathsingh
@PMOIndia @MoCA_GoI 
Pls look into matter and do needful
@Gen_VKSingh
@nkgurjar4bjp 
@VKVerma4U @SNMSACHIN @rakesh_bishnoi @motabhai1007869 @BrahameshTiwari https://t.co/gc6JOdPjS4",spicejet,positive,0.6953,21.19,81.28,Neutral,0.3900169014930725,ensemble
1747,2020-07-18 04:57:04+00:00,Flying_destiny_,1.28435e+18,0,0,,"Shock to Air India employees, Company will forward 5years leave without pay...ð§ð§

https://t.co/D059FNSavw

#AirIndia #airindiaexpress https://t.co/DIzbIEmJuF",airindia,negative,1.0,10.8269,78.6928,Negative,0.4659908852577209,ensemble
2513,2020-07-13 14:45:08+00:00,IamMukeshTyagi,1.28269e+18,0,0,"DLF Phase 2,Gurgaon and Mumbai",As a  VP of Air passengers Association of India (APAI) I am extremely sad to announce that our founder national President Shri D Sudhkara Reddy has left  for heavenly abode. #APAI has lost its General.  @HardeepSPuri #civilaviation #AirIndia #ANI #CNBCTV18Exclusive #aviation https://t.co/9Z7UtKxyud,airindia,negative,1.0,13.9304,75.56,Negative,0.5245562490463256,ensemble
2080,2020-07-16 04:05:12+00:00,SARVASANARU,1.28361e+18,0,0,new delhi,"@flyspicejet Dear #spicejet we are do not have any travel plan in future. We are poor people, we need to eat not to fly and avail your luxury services. We bought tickets to go to our village. We didnât buy tickets for vacation, which we can repeat in future. Refund our money @DGCAIndia",spicejet,negative,1.0,25.15,82.58,Negative,0.5711976475715638,ensemble
5283,2020-06-20 01:30:00+00:00,IndiaToday,1.27415e+18,2,18,India,"Air India introduces a shorter working week scheme for its permanent employees.
#AirIndia #RE 
https://t.co/WsYtV7ym5Z",airindia,neutral,1.0,18.6278,73.8131,Neutral,0.4537989735603332,ensemble
3121,2020-07-07 11:53:18+00:00,SanjayC67654589,1.28047e+18,0,0,,"#VBM  If Government is allowing chartered flights, why #Airindia is not arranging sufficient flights from Australia. #HardeepSinghPuri Please help... https://t.co/FWZandhp53",Unknown,negative,1.0,16.9333,82.2167,Neutral,0.3251667022705078,ensemble
61,2020-07-31 10:19:38+00:00,HuzefaElectric2,1.28914e+18,0,0,,"#AirIndia Please let me know, my city doesn't have Purehealth approved Lab for Covid 19 test for fly to Abu Dhabi, in this case will you accept report from ICMR approved Lab ?",airindia,negative,1.0,16.7,74.2333,Neutral,0.30188512802124023,ensemble
2673,2020-07-12 04:29:14+00:00,DeccanChronicle,1.28217e+18,3,4,"Hyderabad, India","Air India withdraws job offers for around 180 trainee cabin crew members amid the economic slowdown due to the coronavirus pandemic
#AirIndia 
#CoronavirusCrisis
#COVID19Pandemic 

https://t.co/phBH9vpt5r",airindia,negative,0.6444,21.2167,81.4333,Negative,0.4197517991065979,ensemble
2952,2020-07-09 05:20:12+00:00,JonahRogues,1.2811e+18,0,0,"Panaji, India",@airindiain What about my refund @airindiain .... it's been 30 days....I am requesting for an update. #AirIndia #VandeBharatMission,airindia,positive,0.6641,10.52,76.21,Neutral,0.38321396112442013,ensemble
503,2020-07-28 09:49:57+00:00,Sanjay74564401,1.28805e+18,0,0,,@airindiain When will you share the schedule? It will takes more than a weeks time to take all the necessary approval for travel to Singapore. Itâs no point if youâre providing schedule 1days before. I think itâs all scam. why commercial fights are not starting #AirIndia #VandeBharatMission,airindia,neutral,1.0,30.3204,76.385,Negative,0.6390174402236939,ensemble
6434,2020-06-11 14:06:42+00:00,gauravdk05,1.27108e+18,0,0,"Mumbai, India",Why is my plea not being heard?? Should I go legal or start a petition??? @MoCA_GoI @HardeepSPuri @goibibo @airindiain @PMOIndia #airindia I need an answer to it!!! https://t.co/DcvycMZhlQ,airindia,neutral,0.3654,22.59,88.31,Negative,0.45688973665237426,ensemble
1512,2020-07-20 12:11:52+00:00,travelobiz,1.28519e+18,2,7,India,"Air India Opens Vande Bharat Mission Bookings For Travel Agents

#FlightBooking #RepatriationFlights #TravelAgents #VBM #VandeBharatMission #AirIndia https://t.co/MdaFQZb0rC https://t.co/HwqwpjqWEE",airindia,negative,1.0,21.17,72.83,Neutral,0.5455206871032715,ensemble
3607,2020-07-03 10:55:18+00:00,FauzanFazl,1.27901e+18,1,1,,"@TravelWeeklyAUS Really Sad News! I hope some of these Pilots, Cabin Crew get absorbed with @JetAirways as it's on the verge of revival. #JetAirways #9W #JetRevival #MakeJetFlyAgain #SaveJetAirways",jetairways,neutral,0.657,25.3189,83.0128,Negative,0.3538321861267089,ensemble
6605,2020-06-10 10:00:41+00:00,shivpat36065145,1.27066e+18,1,0,India,"@IndiGo6E @MoCA_GoI Dear @MoCA_GoI &amp; @IndiGo6E @ZeeNews @Republic_Bharat 
For common man of India , flight travel is an matter of compulsion ,not of comfort. Kindly refund my money to my original payment method .#indigoairlines  please process my refund as early as possible .",indigo,positive,0.6525,22.8,86.1833,Neutral,0.28662841916084286,ensemble
19,2020-07-31 16:57:45+00:00,6eChaithu,1.28924e+18,0,3,"Tirupati, Andhrapradeshâ¸","So here it is glimpse of #JETAIRWAYS Boeing 777 getting its heartâ¤ï¸ (engine) back ð¥ð¥ð¥ð¥ð¥ð¥ #goodvibes 

Jet airways slowly crawling back where it belongs to...â¥ï¸ð https://t.co/ldNDWPJaq9",jetairways,positive,1.0,18.6278,73.8131,Neutral,0.43741918802261354,ensemble
1219,2020-07-23 02:44:25+00:00,WeUttarPradesh,1.28613e+18,0,3,"Lucknow, India",.@airindiain has formed a committee to identify surplus resources / the employees who can be sent on compulsory leave without pay. The report has to be submitted by 11th Aug. #AirIndia https://t.co/5I4pNeJsE4,airindia,negative,1.0,32.7333,74.85,Neutral,0.48127228851318354,ensemble
3153,2020-07-07 07:34:49+00:00,FauzanFazl,1.2804e+18,2,2,,@jetairways2020 @NokScoot @NokAirlines @flyscoot @SingaporeAir @NokAirlines_ENG @GrantThorntonIN @VisheshCC @MoCA_GoI @HardeepSPuri @airindiain @GandhiForum @PRINCE0879 @TPGCapital @tpg @mubadala #ADIA @JetAirways is available in OnePlusOne Offer. Any investor taking over JetAirways will eventually end up buying 2 Airlines #JetAirways &amp; #JetLite formerly #AirSahara JetAirways has 2 Air Operator Certificates (AOC) #9W #JetRevival #MakeJetFlyAgain,airindia,negative,0.6726,23.2504,69.81,Neutral,0.47174091339111324,ensemble
5557,2020-06-17 17:41:40+00:00,FauzanFazl,1.27331e+18,2,1,,@Parikiaki @Steliosh @SteliosPhilFdn @easydotcom1 @JetAirways is available in OnePlusOne Offer. Any investor taking over @jetairways will eventually end up buying 2 Airlines #JetAirways &amp; #JetLite formerly #AirSahara. JetAirways has 2 Air Operator Certificates (AOC) #9W #JetRevival #easyjet,jetairways,positive,1.0,25.25,87.0167,Neutral,0.4168870568275452,ensemble
3858,2020-07-01 07:20:31+00:00,Karanjethi9,1.27823e+18,0,1,,@flyspicejet @flyspicejet y through email y canât u guys reply in open forum. @MoCA_GoI @IATA kindly see to the arbitrary acts of #spicejet. @flyspicejet kindly refund the cancellation amount and provide the details of calculation for refund,spicejet,neutral,0.6793,15.8222,78.035,Neutral,0.3387397170066833,ensemble
3169,2020-07-07 05:37:50+00:00,thehawk,1.28038e+18,0,0,India,Biz travel biggest reason for passengers to travel: Vistara survey #Biztravel #passengers #travel #Vistara https://t.co/uf9es3y6Qv,vistara,neutral,1.0,25.42,86.13,Neutral,0.36199911832809445,ensemble
1741,2020-07-18 05:37:22+00:00,mnDonotpanic,1.28436e+18,0,0,,"#AirIndia (#AI Â¦ #AIC) introduces Leave Without Pay (#LWP) program to permanent employees on voluntary basis; leave for duration of 6 months - 5 years; 'Financial situation challenging' amid #COVID19 #CoronaVirus and reduced #Travel demands 
 https://t.co/PklX09aSfr",airindia,negative,1.0,28.364,79.415,Neutral,0.44488924741744995,ensemble
5255,2020-06-20 06:14:07+00:00,sunathak,1.27422e+18,0,0,,"@IndiGo6E  I need some one urgent help on the  PNR ZQY79U,PNR SI37NP and PNR CJ8PRJ . I am on the verge of loosing my all heard earned money as Indigo is neither creating credit shell neither giving update on the refund despite of several communications to all concerned #indigo6E",indigo,negative,1.0,27.33,88.62,Negative,0.5558378428459168,ensemble
5519,2020-06-18 06:05:37+00:00,Natasha_2312,1.2735e+18,0,1,Mumbai,@airvistara @BoeingAirplanes @Airbus Horrible service. You are fleecing customers during a pandemic. Not giving refunds when you can't give direct flights. Also 3x costing on flights. Pitiful service. #vistara #vistaratheworst,vistara,negative,1.0,9.9667,76.2833,Negative,0.8577730080604552,ensemble
2781,2020-07-11 05:10:43+00:00,Travelink7,1.28182e+18,0,0,"Kolkata, India","#coronavirusonflights #COVID19 #medicalinsurance #hospitalisation #spicejet #spicejetairlines #spicejetâï¸ 

The low-cost airline SpiceJet on Wednesday, announced to offer passengers health insurance coverage forâ¦ https://t.co/xoTUgiFwz9",spicejet,negative,1.0,23.7104,92.72,Neutral,0.49882482290267943,ensemble
2534,2020-07-13 12:49:05+00:00,myselfeknath,1.28266e+18,0,0,,"Air travel demand to tumble by 49% for Indian #Airlines in 2020, says #IATA  

#business #aviation #AirIndia #SpiceJet #indigo https://t.co/6wKQU4SveP",airindia,neutral,1.0,14.4667,75.9167,Negative,0.3302769310474396,ensemble
1056,2020-07-23 17:49:09+00:00,IndiaToday,1.28636e+18,7,20,India,"#AirIndia pilots' union in a letter to Civil Aviation Minister Hardeep Singh Puri said that Air India's cost-cutting measures could have ""potentially disastrous psychological impact"" on employees. 

https://t.co/2djVj4Z5uH",airindia,negative,1.0,18.4004,76.57,Negative,0.7054570232391357,ensemble
5325,2020-06-19 13:39:17+00:00,vishals97419713,1.27397e+18,0,1,"Toronto , Ontario ",@HardeepSPuri @MoHUA_India @sidbiofficial @PMOIndia @narendramodi @PIB_India please start international flights #HardeepSinghPuri  #Airindia   or add more flights to Canada ð¨ð¦ð¨ð¦ð¨ð¦ð¨ð¦ð¨ð¦ð¨ð¦ð¨ð¦ð¨ð¦ð¨ð¦,Unknown,positive,1.0,16.7,74.2333,Neutral,0.4926968336105346,ensemble
5389,2020-06-18 20:21:18+00:00,FauzanFazl,1.27371e+18,2,1,,@talktosanjai @TPGCapital @tpg @mubadala #ADIA #kalrock @Imperialcap @ImperialCapital @ImperialCapita2 @ImperialCG_Ltd @sanjaymandavia #FlyBig @SanjayViswa @adigroup1 #TurboAviation #AlphaAirways Please invest &amp; revive @JetAirways #JetAirways #9W #JetRevival #MakeJetFlyAgain #SaveJetAirways,jetairways,negative,1.0,27.4833,77.6833,Neutral,0.32327914237976074,ensemble
247,2020-07-30 03:24:11+00:00,MitulPa51471990,1.28868e+18,0,0,,"NASA has around 91 gbps internet speed, even if they tries to book air India ticket at sharp time, they will end up in sold out. Trying since2 months #HardeepSinghPuri #AirIndia #PMOfIndia #TOI #indiaincanda #malpractice #VandeBharatMissionphase5 #scammission #IndiaNews #ZeeNews",airindia,positive,1.0,19.3,72.85,Negative,0.3269366812705994,ensemble
2498,2020-07-13 17:24:19+00:00,abhidon21,1.28273e+18,0,0,,"My Credit Shell get cancelled and spicejet refunded my amount of PNR:-JBUYPW but sastiticket still not processed my request it's almost 2 month gone.
I already mail 5 times to sastiticket, earlier they said mail sent to accounts team before 20-21 days back.
#Sastiticket
#SpiceJet https://t.co/4ZaSVA38OI",spicejet,neutral,1.0,17.6833,75.9167,Negative,0.4410034418106079,ensemble
2453,2020-07-14 09:00:40+00:00,maity_akash1981,1.28296e+18,1,1,,"#spicejet My Questions are yet unanswered. 
Are you goiong to Pay Interest on the said amount? Credit shell is a form of Credit note/ Wallet. Does Credit note or money kept in wallet expires ? https://t.co/gmiisnziNq",spicejet,negative,1.0,26.847,80.947,Neutral,0.3452140831947327,ensemble
6345,2020-06-12 08:43:54+00:00,akashpgotmare,1.27136e+18,0,0,India,Please either cancel n give refund in credit shell or allow rescheduling without any cost. #indigoairlines #help,indigo,neutral,1.0,26.72,88.42,Neutral,0.42747724056243896,ensemble
3813,2020-07-01 08:42:56+00:00,FauzanFazl,1.27825e+18,1,2,,"@amariethoz Really Sad News! I hope some of these Pilots, Cabin Crew get absorbed with @JetAirways as it's on the verge of revival. #JetAirways #9W #JetRevival #MakeJetFlyAgain #SaveJetAirways",jetairways,negative,0.6606,26.1667,91.7667,Negative,0.3538321861267089,ensemble
3353,2020-07-06 03:39:11+00:00,random_wandom,1.27998e+18,0,0,India,"@IndiGo6E hey Indigo, I am planning to travel with a 3 month infant from Bengaluru to raipur in july, is it allowed to travel during this pendemic? Please help so that i can book flight #indigo6e @BLRAirport @aairprairport",indigo,negative,0.701,26.7855,79.015,Neutral,0.508755075931549,ensemble
4240,2020-06-29 09:18:49+00:00,FauzanFazl,1.27753e+18,0,0,,@HardeepSPuri @jetairways2020 @airindiain @MEAIndia @IndiGo6E @goairlinesindia @airvistara @MoCA_GoI @PIB_India @MIB_India @indiandiplomats @AAI_Official @mygovindia @transformIndia @JetAirways has the capacity &amp; capability to do repatriation flights. Apart from #AirIndia only Jet Airways has long haul aircrafts #Boeing777 #Airbus330 Pilots &amp; CabinCrew to assist with these repatriation flights #JetAirways #9W #JetRevival #MakeJetFlyAgain #SaveJetAirways,airindia,negative,1.0,20.7333,77.0,Neutral,0.4177513217926025,ensemble
5939,2020-06-14 20:38:14+00:00,KolheRaunaq,1.27227e+18,0,1,,"@airindiain Why the flights from Delhi-Frankfurt from 26th June are cancelled?
 Also, request you to have more flights to Frankfurt under VBM in July as well as most students need to be present in Germany for the upcoming semester exams.

#HardeepSinghPuri #AirIndia",airindia,negative,1.0,18.6704,78.1,Neutral,0.3173756744384766,ensemble
2985,2020-07-08 16:12:07+00:00,FinancialXpress,1.2809e+18,2,4,India,"#Spicejet offers #COVID19 hospitalisation insurance to passengers
https://t.co/42OofyZurC",spicejet,neutral,1.0,22.47,88.11,Neutral,0.49828285217285156,ensemble
5552,2020-06-17 18:11:31+00:00,LawScribes,1.27332e+18,3,7,Toronto Canada UK,"329 people, including 268 Canadian citizens, were killed. Archived copy of John Major's report (could not find a pdf) https://t.co/64JBYmxbMR #AirIndia #cdnpoli https://t.co/iNBrEeDoSK",airindia,negative,0.6319,15.15,76.915,Negative,0.6943431515693664,ensemble
4035,2020-06-29 20:27:32+00:00,sahil_havaldar,1.2777e+18,0,0,,"@ushapadhee1996 madam kindly help, one of my friend had booked #SpiceJet and his continuous 5 booKings were cancelled. If they dont want to fly why are taking bookings. Can the aviation ministry look into this. They are just gathering money wiyh help of such bookings.",spicejet,positive,1.0,23.1828,75.7772,Negative,0.4017592191696167,ensemble
3231,2020-07-06 14:55:04+00:00,Janani99550280,1.28015e+18,0,0,,"@airindiain I was waiting from 7.45 pm exactly with all the details to book.. but till now I didn't see one ticket available for all the dates said as flights sold out , I kept on checking from 7.45 pm till now... I don't see how is it possible? #vbm #flysafe #delsfo #AirIndia",airindia,negative,1.0,25.3189,83.0128,Negative,0.4385167837142944,ensemble
4730,2020-06-25 03:42:28+00:00,RatanSharda55,1.276e+18,1,6,Mumbai India,".@TAGTVCANADA remembers the horrendous bombing of #AirIndia
https://t.co/kkuUP3NnW2",airindia,neutral,0.6925,28.99,77.7,Negative,0.6639123507499695,ensemble
6366,2020-06-12 06:04:47+00:00,ClassicsJambu,1.27132e+18,0,0,"Bengaluru, India","Indian govt replied, ""Our covid-19 package as big as Pak's GDP.""

#Pakistan #ImranKhan #PKMKB #SashaktNari #nse #TNEB #markets #airindia #Nifty #IndiaFirstAlways #IndiaFightsCorona #IndianAirForce https://t.co/6ceJGAwYoU",airindia,negative,1.0,28.9958,77.0114,Neutral,0.4421470284461975,ensemble
535,2020-07-28 03:08:19+00:00,travelobiz,1.28795e+18,4,4,India,"VBM Phase 5: Indigo, SpiceJet To Operate 16 Flights From Saudi Arabia

#IndiainSaudiArabia #Indigo #Jeddah #Riyadh #SaudiArabia #Spicejet #VandeBharatMission #VandeBharatMissionPhase5 https://t.co/XJ0jmchaJt https://t.co/rP0Mo93AJx",spicejet,neutral,1.0,15.5,80.05,Neutral,0.5607393264770507,ensemble
5636,2020-06-17 07:52:02+00:00,FauzanFazl,1.27316e+18,1,2,,@Ashoke_Raj @HardeepSPuri @DelhiAirport @JetAirways has the capacity &amp; capability to do repatriation flights. Apart from #AirIndia only Jet Airways has long haul aircrafts #Boeing777 #Airbus330 Pilots &amp; CabinCrew to assist with these repatriation flights #JetAirways #9W #JetRevival #MakeJetFlyAgain #SaveJetAirways,airindia,negative,1.0,10.5626,72.6369,Neutral,0.36111243724822994,ensemble
3901,2020-06-30 18:24:45+00:00,rahulduggal18,1.27803e+18,0,0,India,@flywithsid Yes. Hope they get #Vistara on board. https://t.co/B6DAdAzTD9 https://t.co/CNshgSc4Mp,vistara,negative,1.0,26.72,88.42,Positive,0.5093262054443359,ensemble
3226,2020-07-06 14:58:41+00:00,htadikamalla,1.28015e+18,0,0,"McKinney, TX",#FlyAI Anyone able to book flights today from US to India? #AirIndia #VBM #VandeBharatMissionphase4,airindia,negative,0.6925,28.99,77.7,Neutral,0.5614613056182861,ensemble
3012,2020-07-08 11:48:39+00:00,Iamsachinsky,1.28083e+18,0,0,"Bengaluru, India",@flyspicejet Okay then book a flight for me from Pune to Ranchi for before 15th July will it be done. #SpiceJet,spicejet,negative,1.0,13.0825,80.275,Neutral,0.5464603900909424,ensemble
2239,2020-07-15 14:38:54+00:00,rkesarwanilss,1.28341e+18,0,1,"New Delhi, India","Air India to send some staffers on compulsory leave without pay up to 5 years.

#AirIndia 

https://t.co/baWLtPkYdY via @timesofindia",airindia,negative,1.0,8.17,77.43,Neutral,0.5088080965995788,ensemble
3995,2020-06-30 07:18:12+00:00,FauzanFazl,1.27786e+18,1,1,,"@bsindia @aneeshp @raghstoriches @JetAirways also has short haul #Boeing737 aircrafts Pilots &amp; CabinCrew to do repatriation flights to Singapore, UAE &amp; other Gulf countries #JetAirways #9W #JetRevival #MakeJetFlyAgain #SaveJetAirways",jetairways,negative,1.0,21.2379,81.6337,Neutral,0.4687508583068848,ensemble
2387,2020-07-15 07:37:38+00:00,hindusprasad,1.2833e+18,0,0,"Mudbidri, à¤à¤°à¥à¤¯à¤¾à¤µà¤°à¥à¤¤","@republic @TimesNow see @FlyWithIX FAQ on if refund difference amount,they are saying the difference amount in fare would not be refunded(no8).This is daylight loot, there is no option for cancel as well, @HardeepSPuri    https://t.co/VkW2qcQKOBâ¦     #airindiaexpress #AirIndia",airindia,neutral,0.3444,27.8804,79.905,Negative,0.5404750378608704,ensemble
3187,2020-07-07 03:26:41+00:00,srini2609,1.28034e+18,0,0,new delhi,@PMOIndiaModi #spicejet #goair Respected Prime Minister sir.  Airlines are making fraud issue since Mid May and nobody from your civil Aviation Ministry is concerned about it. Airlines are cheating with customer by not refunding the amount for the cancelled flights during Lockdow,spicejet,negative,0.6771,27.33,88.62,Negative,0.6891585392951964,ensemble
534,2020-07-28 03:17:21+00:00,mishra279,1.28795e+18,0,0,Singapore,Hi there is any flight from Delhi to Singapore on this coming week ??? #VandeBharatMission #vistara https://t.co/ygYwgTfUQ3,vistara,negative,1.0,16.2104,77.355,Neutral,0.5704443097114563,ensemble
2789,2020-07-11 04:09:33+00:00,theMManish,1.2818e+18,0,0,,@IndiGo6E My worst experience with @IndiGo6E airlines. Several times I Email and talk to them but my requets was decline still I got no support from #indigoairlines customer care. Who will pay my lose,indigo,positive,1.0,26.7855,79.015,Negative,0.8102683018684387,ensemble
5388,2020-06-18 20:23:31+00:00,FauzanFazl,1.27371e+18,2,1,,@talktosanjai @TPGCapital @tpg @mubadala #ADIA #kalrock @Imperialcap @ImperialCapital @ImperialCapita2 @ImperialCG_Ltd @sanjaymandavia #FlyBig @SanjayViswa @adigroup1 #TurboAviation #AlphaAirways Please invest &amp; revive @JetAirways #JetAirways #9W #JetRevival #MakeJetFlyAgain #SaveJetAirways,jetairways,neutral,0.6842,22.15,82.0167,Neutral,0.32327914237976074,ensemble
31,2020-07-31 14:52:49+00:00,dt_next,1.28921e+18,0,0,"Chennai, India","The letter pointed out that #AirIndia employees who have served the company sincerely and dedicatedly for more than three decades are made to run from pillar to post thereby putting them to considerable embarrassment and humiliation.
https://t.co/uvhW5kijdr",airindia,neutral,1.0,23.1667,79.9333,Negative,0.6213777022361755,ensemble
1416,2020-07-21 06:47:39+00:00,jeetu1405,1.28547e+18,0,0,Mumbai,"@airindiain MR JATINDER MOHAN
0982132946125
0982132946126
No Response from #Airindia.Such lethargic attitude. Pls refund my money. @PMOIndia @narendramodi @AmitShah @rajnathsingh #shrihardeepsinghpuri",airindia,negative,1.0,15.15,76.915,Negative,0.6527214835166931,ensemble
1550,2020-07-20 08:32:32+00:00,BenGuan6,1.28513e+18,0,1,,"@ghuman_ishnoor @Amisha77162691 @Prachi57744183 #AirCanada flights âï¸ to #Canada ð¨ð¦ from #India ð®ð³will be provided on their Star Alliance airlines partners like #UnitedAirlines, #Lufthansa #TurkishAirlines and #AirIndia for the time being!",airindia,negative,0.6695,12.3086,76.6531,Neutral,0.45760567188262935,ensemble
5654,2020-06-17 06:03:41+00:00,Anoopraj_td,1.27313e+18,0,0,,"@jain_nitin2020 @IndiGo6E So now this is a lesson what we have learnt. I've decided that I'll never opt #indigoairlines rather I'll opt SJ OR AI.
@IndiGo6E has stopped to new lows",indigo,negative,1.0,28.6667,77.4167,Neutral,0.2969250977039337,ensemble
2543,2020-07-13 11:53:52+00:00,passionatediver,1.28264e+18,3,1,,"#AirIndia is making mockery of the people stuck in India. Today, at 5 PM, they opened the booking for Toronto. The site was immensely sluggish. All the tickets were vanished in 4 minutes. Would like to file to complain against it. #VandeBharatMission #DGCA #PMOIndia #AIOfficials",airindia,negative,1.0,24.5833,73.6833,Negative,0.7475651618003845,ensemble
1173,2020-07-23 09:03:57+00:00,sikarwar_somuu,1.28623e+18,0,0,"Agra, India","Spice jet getting permission to fly United States, without wide body aircrafts in it's fleet.
#Vistara's #Dreamliner (#B787)still waiting for permission to fly international.

@htTweets
@the_hindu 
@airvistara
@AviationWeek https://t.co/o5KkPVC2Z6",vistara,negative,1.0,30.7353,76.7911,Neutral,0.4811450242996216,ensemble
2392,2020-07-15 06:31:00+00:00,TanuVivek,1.28329e+18,0,0,Afghanistan,"Dear #MMT team, I was surprised to know that I was looking for the refund amount of  #AIRVISTARA flight for Delhi Raipur and I was responded by MMT on private message regarding my #AirIndia flight,  form Delhi-Raipur.",airindia,positive,1.0,25.78,87.47,Neutral,0.40429981470108034,ensemble
5357,2020-06-19 04:31:38+00:00,hkm1104,1.27384e+18,0,1,mangalore ,#SpiceJet #dgca #republictv #BJPJanSamvad #MinistryofCivilAviation #NoRefund #AirlinesHipocrisy will anyone from the government take some action. If the airlines doesn't have money to pay they should allow the credit amount to be used for any other passenger. https://t.co/wqbg4qQZFj,spicejet,negative,1.0,17.3333,76.8333,Neutral,0.31888717889785767,ensemble
5844,2020-06-15 12:24:48+00:00,business_today,1.27251e+18,1,5,India,"IndiGo targets 50% daily flight capacity by July; profitability 14 months away #indigoairlines #Coronaviruslockdown

https://t.co/Rd8hI85D5I https://t.co/HJ5fktB59v",indigo,neutral,0.6871,22.3,73.2,Neutral,0.4790196061134338,ensemble
6664,2020-06-10 03:26:53+00:00,theNation111,1.27056e+18,0,0,"Jammu, Jammu And Kashmir","#covid19:-

A #SpiceJet pilot has been tested positive fo Caronavirus, meanwhile Airline authority has quarantined all crew &amp; staff who came in direct contact with him

#Covid_19india #COVID19 https://t.co/eov6xRu5Q8",spicejet,neutral,1.0,8.7289,77.7081,Neutral,0.29963201880455015,ensemble
6822,2020-06-09 07:20:45+00:00,FauzanFazl,1.27025e+18,1,1,,@impexpress @HardeepSPuri @airindiain @MoCA_GoI @AAI_Official @PIB_India Jet Airways to potentially assist with repatriation flights as RP seeks permission and offers two of the Boeing 777âs increasing to four over a period of time. #JetAirways #9W #JetRevival #MakeJetFlyAgain #SaveJetAirways,airindia,positive,1.0,17.6833,75.9167,Neutral,0.4404952597618103,ensemble
17,2020-07-31 17:19:54+00:00,rohit2085,1.28925e+18,0,0,Chandigarh,"@SonuSood @flyspicejet That is not just a tweet. They are words of pearls for many strangled people.

Time for home.
#spicejet 
#SonuSood",spicejet,negative,1.0,17.7333,83.3167,Negative,0.5550084030151368,ensemble
96,2020-07-31 06:19:35+00:00,InLovewithA320,1.28908e+18,3,10,"Coimbatore, India",@manishasinghal @UpdatesChennai @CSMIA_Official @jetairways Would love to see #jetairways back in the skies,jetairways,negative,1.0,24.75,85.0167,Positive,0.7611394535064696,ensemble
2133,2020-07-15 18:21:16+00:00,Dear_Assistant,1.28347e+18,5,3,Pakistan,"Trending Topics in India. 
 
21 #MCIBOU
22 #OsmaniaHospital
23 #à¤¯à¥à¤à¥à¤à¥_à¤à¤²_SG_à¤à¥_SC_à¤­à¥à¤à¥à¤_69K
24 #KashmirForNationalists
25 #AssamFloods2020
26 #NEWTOT
27 #AirIndia
28 #LightsCameraChatter
29 #ShivrajSinghChouhan
30 #whatif",airindia,negative,0.6809,11.65,78.1667,Neutral,0.4984370470046997,ensemble
2348,2020-07-15 11:53:11+00:00,BandanaMrs,1.28337e+18,0,1,"KOLKATA ,West Bengal .INDIA .","WHETHER AS PER SERVICE RULES ,#AIRINDIA CAN SEND ANY EMPLOYEE WITHIUT ANY FAULT CAN SEND TO LEAVE WITHOUT PAY ? WHAT DOES THE #LABOURLAWS SAYS ? https://t.co/qdBkCCd4U9",Unknown,negative,1.0,15.8667,74.5,Neutral,0.41911046504974364,ensemble
1192,2020-07-23 06:52:26+00:00,NH_India,1.28619e+18,3,6,"New Delhi, India",National carrier #AirIndia has gone in for a massive cut in employee allowances even as #Protests from all sections of the #employees continue. https://t.co/7QoQEYsSF4,airindia,negative,1.0,17.9756,79.6011,Negative,0.5068180009841918,ensemble
5221,2020-06-20 11:21:50+00:00,LaksshyaAdvani,1.2743e+18,0,0,,"@ANI Undoubtedly @HardeepSPuri ji

#AirIndia is the best ððð

More power to our national carrier. 
@airindiain @MoCA_GoI",airindia,negative,0.6906,23.2504,69.81,Positive,0.8494493256568909,ensemble
